recnum,filial,pedido,fornecedor,nota_fiscal,modelo,serie,serie_nf,comprador,dt_emissao,dt_entrada,transacao,operacao,centro_custo,cnpj,inscricao,frete_pg,vr_produtos,vr_total,vr_frete,icmsfrete,ipifrete,vr_icmsfrete,vr_ipifrete,vr_descontos,vr_despesas,vr_encargos,vr_ipi,vr_baseicms,vr_icms,vr_basesubst,vr_icmsubst,vr_seguro,vr_embalagem,icmsembalagem,ipiembalagem,vr_icmsembal,vr_ipiembal,vr_descarga,vr_servico,vr_baseiss,vr_iss,fatura,itens,conta_caixa,banco,transportadora,conhecimento,dt_emissaof,dt_vencimentof,vr_fretef,vr_icmsf,vr_freteratear,vr_baseicmsf,vr_icmsfratear,cfop_fratear,vr_dinheiro,vr_prazo,vr_cheque,vr_chequepre,vr_cartao,vr_electron,vr_outros,vr_antecipado,sequencia,observacao,foto,impresso,fechado,compensar_chq,digitar_serial,status_fornec,status_transp,tmp_vrtotal,data_inc,data_alt,data_exc,hora_inc,hora_alt,hora_exc,usu_inc,usu_alt,usu_exc,maq_inc,maq_alt,maq_exc,envia_pocket,dtexportacao,xml_nfe,desc_condic,modelo_ctrc,serie_ctrc,chave_nfe,vr_pis_st,vr_cofins_st,chave_cte,tp_cte,vr_servico_ct,vr_desconto_ct,vr_outros_ct,vr_isento_ct,aliq_icms_ct,vr_pis,vr_cofins,cst_ct,vr_redicms_ct,id_cadcon,vr_recsubst,digita_lote,vr_deson,portador,situacao_doc,status_conferencia,id,regime_trib,recnum_2,filial_2,pedido_2,fornecedor_2,nota_fiscal_2,modelo_2,serie_2,item,sequencia_2,operacao_2,matricula,qtd_entrada,qtd_transferida,qtd_compra,und_compra,vr_base,vr_entrada,vr_desconto,vr_total_2,vr_custo,vr_custozero,markup,lucro,vr_venda,icms,ipi,substituicao,reducao,cst,dt_entrada_2,utiliza_serial,fechado_2,desp_ipi,desp_frete,desp_encargos,desp_subst,desp_ipifrete,desp_icmsfrete,desp_desconto,desp_embalagem,desp_icmsembal,desp_ipiembal,desp_iss,cfop,data_inc_2,data_alt_2,data_exc_2,hora_inc_2,hora_alt_2,hora_exc_2,usu_inc_2,usu_alt_2,usu_exc_2,maq_inc_2,maq_alt_2,maq_exc_2,envia_pocket_2,dtexportacao_2,cst_ipi,ipi_unidade,vr_baseipi,cst_pis,vr_basepis,vr_basecofins,aliq_pis,aliq_cofins,vr_pis_2,vr_cofins_2,icms_padrao_uf,vr_baseicms_2,vr_icms_2,vr_basesubst_2,vr_icmsseguro,vr_icmsfrete_2,desp_pis_st,desp_cofins_st,vr_reducaoicms,desc_condic_2,usa_baseicms,nat_bc_pis,xml_nfe_2,limite_desca,limite_descv,vr_minimoa,vr_minimov,desp_recsubst,al_cred_antec,vr_cred_antec,desp_deson,temp_qtentrega,ultimo_conferido,id_2,vr_custozeroa,lucroa,markupa,vr_vendaa,qtd_tributavel,adrem_icms,vricms_monofasico,qtd_tributavelretencao,adrem_icmsretencao,vricms_monoretencao,recnum_3,matricula_2,tipo,fornecedor_3,marca,grupo,cod_remarcacao,descricao,desc_fabrica,referencia,unidade,grade_padrao,codigo_fiscal,codigo_barra,status,peso,unidade_compra,ipi_compra,subst_compra,icms_compra,cst_compra,editar,aplicacao,observacao_2,imprime_codbar,imprime_etiq,imprime_tabela,desconto_ok,utiliza_balanca,suspensa,custo_adicional,foto_2,tmp_codbarra,cod_enq_ipi,data_inc_3,hora_inc_3,usu_inc_3,maq_inc_3,data_alt_3,hora_alt_3,usu_alt_3,maq_alt_3,envia_pocket_3,dtexportacao_3,sped_1400,tipo_item,codigo_ex_tipi,ipi_unid_compra,reducao_compra,validade,codigo_anp,composicao,ativ_cont_prev,compos_prod,pais_origem,largura,rendimento,imagens,al_tributos,ippt,codigo_fci,unidade_entrega,codigo_imp,desc_adicional,codigo_cest,mva_padrao,usa_lote,altura,comprimento,cta_contabil,calcula_fem,calcula_fcp,perc_glp,perc_gnimp,perc_gnnac,vr_partida,id_edicao,calcular_fcp_st,codigo_anvisa,motivo_isencao,ean_tributavel,qtd_embalagem
14078,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,49.8300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.52,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,11,, ,S,S,N,N,N,N,1194.19,2020-06-04,0001-01-01,0001-01-01,08:18,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.394,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7265,0.00, ,0.0000,2,00,N,f59eb6c5-09f6-4ac1-9b65-53133fcc7495,3,,,,,,,,1011,,,14089,9.0000,0.0000,9.0000,UN,5.536666,5.536666,0.000000,,5.5367,5.5370,78.8060,44.07,9.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,5.5370,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,DES ROL REXONA 50ML MEN S/P,DES ROL REXONA 50ML MEN S/P,000000000005073341,UN, ,33072010,000078938625,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,A3D335D6-8138-4417-85DC-4FFE37DA0FBB, , , ,2002700,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:20,",N, ,0, ,0.0000
14078,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,49.8300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.52,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,11,, ,N,S,N,N,N,N,1194.19,2020-06-04,0001-01-01,0001-01-01,08:18,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.394,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7264,0.00, ,0.0000,2,00,N,f59eb6c5-09f6-4ac1-9b65-53133fcc7495,3,,,,,,,,1011,,,14089,9.0000,0.0000,9.0000,UN,5.536666,5.536666,0.000000,,5.5367,5.5370,78.8060,44.07,9.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,5.5370,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,DES ROL REXONA 50ML MEN S/P,DES ROL REXONA 50ML MEN S/P,000000000005073341,UN, ,33072010,000078938625,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,A3D335D6-8138-4417-85DC-4FFE37DA0FBB, , , ,2002700,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:20,",N, ,0, ,0.0000
12147,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,12,, ,S,S,N,N,N,N,1194.19,2018-08-16,0001-01-01,0001-01-01,13:01,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.437,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7265,0.00, ,0.0000,2,00,N,5f7a7890-b5a2-4b41-b883-8f7a9c952521,3,,,,,,,,1012,,,12158,24.0000,0.0000,24.0000,UN,2.430000,2.430000,0.000000,,2.4300,2.4300,60.4930,37.69,3.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.4300,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SAB LUX BOTANICALS BUQUE DE JASMIM 125G,SAB LUX BOTANICALS BUQUE DE JASMIM 125G,000000000017842005,UN, ,34011190,7891150060289,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,98A04053-E52B-4326-BE8C-A31F466E24A8, , , ,2003400,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:20,",N, ,0, ,0.0000
12147,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,12,, ,N,S,N,N,N,N,1194.19,2018-08-16,0001-01-01,0001-01-01,13:01,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.437,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7264,0.00, ,0.0000,2,00,N,5f7a7890-b5a2-4b41-b883-8f7a9c952521,3,,,,,,,,1012,,,12158,24.0000,0.0000,24.0000,UN,2.430000,2.430000,0.000000,,2.4300,2.4300,60.4930,37.69,3.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.4300,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SAB LUX BOTANICALS BUQUE DE JASMIM 125G,SAB LUX BOTANICALS BUQUE DE JASMIM 125G,000000000017842005,UN, ,34011190,7891150060289,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,98A04053-E52B-4326-BE8C-A31F466E24A8, , , ,2003400,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:20,",N, ,0, ,0.0000
12149,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,13,, ,S,S,N,N,N,N,1194.19,2018-08-16,0001-01-01,0001-01-01,13:01,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.476,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7265,0.00, ,0.0000,2,00,N,51cd49b2-cff9-4375-9d4c-53128ad6cdd8,3,,,,,,,,1013,,,12160,24.0000,0.0000,24.0000,UN,2.430000,2.430000,0.000000,,2.4300,2.4300,60.4930,37.69,3.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.4300,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SAB LUX BOTANICALS LIRIO AZUL 125G,SAB LUX BOTANICALS LIRIO AZUL 125G,000000000017842008,UN, ,34011190,7891150060302,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,34EF8038-CF1B-4A62-8624-19CE3270B484, , , ,2003400,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:21,",N, ,0, ,0.0000
12149,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,13,, ,N,S,N,N,N,N,1194.19,2018-08-16,0001-01-01,0001-01-01,13:01,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.476,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7264,0.00, ,0.0000,2,00,N,51cd49b2-cff9-4375-9d4c-53128ad6cdd8,3,,,,,,,,1013,,,12160,24.0000,0.0000,24.0000,UN,2.430000,2.430000,0.000000,,2.4300,2.4300,60.4930,37.69,3.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.4300,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SAB LUX BOTANICALS LIRIO AZUL 125G,SAB LUX BOTANICALS LIRIO AZUL 125G,000000000017842008,UN, ,34011190,7891150060302,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,34EF8038-CF1B-4A62-8624-19CE3270B484, , , ,2003400,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:21,",N, ,0, ,0.0000
12150,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,14,, ,S,S,N,N,N,N,1194.19,2018-08-16,0001-01-01,0001-01-01,13:01,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.514,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7265,0.00, ,0.0000,2,00,N,1a09de94-1b4d-434f-a885-d2f978486926,3,,,,,,,,1014,,,12161,24.0000,0.0000,24.0000,UN,2.430000,2.430000,0.000000,,2.4300,2.4300,60.4930,37.69,3.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.4300,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SAB LUX BOTANICALS ROSAS FRANCESAS 125G,SAB LUX BOTANICALS ROSAS FRANCESAS 125G,000000000017842006,UN, ,34011190,7891150060296,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,6A77D182-5F1F-4802-A8C0-D33623033FEA, , , ,2003400,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:21,",N, ,0, ,0.0000
12150,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,14,, ,N,S,N,N,N,N,1194.19,2018-08-16,0001-01-01,0001-01-01,13:01,14:32, ,1,0,0,SERVIDOR, , ,S,2024-10-28 14:37:01.514,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7264,0.00, ,0.0000,2,00,N,1a09de94-1b4d-434f-a885-d2f978486926,3,,,,,,,,1014,,,12161,24.0000,0.0000,24.0000,UN,2.430000,2.430000,0.000000,,2.4300,2.4300,60.4930,37.69,3.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.4300,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SAB LUX BOTANICALS ROSAS FRANCESAS 125G,SAB LUX BOTANICALS ROSAS FRANCESAS 125G,000000000017842006,UN, ,34011190,7891150060296,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,6A77D182-5F1F-4802-A8C0-D33623033FEA, , , ,2003400,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:21,",N, ,0, ,0.0000
15959,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,15,, ,S,S,N,N,N,N,1194.19,2022-03-31,0001-01-01,0001-01-01,07:45,14:32, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-28 14:37:01.553,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7265,0.00, ,0.0000,2,00,N,8b2dea5b-a948-480f-8986-aad1c1d677cc,3,,,,,,,,1015,,,15938,6.0000,0.0000,6.0000,UN,9.723333,9.723333,0.000000,,9.7233,9.7230,73.8090,42.47,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,9.7230,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SH CLEAR MEN 200ML CABELO E BARBA,SH CLEAR MEN 200ML CABELO E BARBA,000000000000111149,UN, ,33051000,7891150075276,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,BD49C731-B5E1-40EB-9F11-D4946CD4EC32, , , ,2001700,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:21,",N, ,0, ,0.0000
15959,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,15,, ,N,S,N,N,N,N,1194.19,2022-03-31,0001-01-01,0001-01-01,07:45,14:32, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-28 14:37:01.553,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7264,0.00, ,0.0000,2,00,N,8b2dea5b-a948-480f-8986-aad1c1d677cc,3,,,,,,,,1015,,,15938,6.0000,0.0000,6.0000,UN,9.723333,9.723333,0.000000,,9.7233,9.7230,73.8090,42.47,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,9.7230,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SH CLEAR MEN 200ML CABELO E BARBA,SH CLEAR MEN 200ML CABELO E BARBA,000000000000111149,UN, ,33051000,7891150075276,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,BD49C731-B5E1-40EB-9F11-D4946CD4EC32, , , ,2001700,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:32:21,",N, ,0, ,0.0000
19095,1,6096,164,95428,55,1,1,1,2024-10-23,2024-10-28,1,2,1,N, ,2,1194.19,58.3400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.02,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95428,1025,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,1194.19,0.00,0.00,0.00,0.00,0.00,0.00,16,,,S,S,N,N,N,N,1194.19,2024-10-28,0001-01-01,0001-01-01,14:19,14:34, ,1,0,0,SRV-MERCBARBOSA,, ,S,2024-10-28 14:37:01.602,S,N, , ,32241045143101000150550010000954281381400348,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7265,0.00, ,0.0000,2,00,N,2f1c8624-41b9-42a9-9b6b-5c4c558a1bac,3,,,,,,,,1016,,,19044,6.0000,0.0000,6.0000,UN,9.723333,9.723333,0.000000,,9.7233,9.7230,73.8090,42.47,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,9.7230,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,SH CLEAR 200ML MASC CAMPEA,SH CLEAR 200ML MASC CAMPEA,8069,UN,,33051000,7891150099289,N,0.0000,UN,0.00,0.0000,17.00,020,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,,,,,2001700,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"28/10/2024 14:34:00,",N,,0,,0.0000
